Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,Outlet,On_promotion
1,Cream,Dairy,29-09-2023,206,403,2316,Windy,222,2,2,1
12,Pepper,Vegetables,16-06-2023,209,959,3787,Snowy,190,3,3,0
1,Cream,Dairy,18-09-2023,126,713,1657,Cloudy,141,3,3,0
10,Orange,Fruits,31-12-2023,480,806,4870,Sunny,456,1,1,1
1,Cream,Dairy,08-01-2024,442,739,1592,Cloudy,456,3,3,0
13,Soda,Beverages,02-08-2023,151,852,1216,Cloudy,173,1,1,0
5,Grapes,Fruits,10-01-2024,199,304,4144,Rainy,192,3,3,0
7,Cucumber,Vegetables,09-02-2024,339,854,4939,Cloudy,339,2,1,0
19,Butter,Dairy,10-11-2023,491,855,4051,Sunny,420,2,2,0
8,Apple,Fruits,26-05-2023,490,960,1488,Windy,558,1,1,1
17,Potato,Vegetables,02-02-2024,404,653,2704,Sunny,483,2,2,0
19,Butter,Dairy,15-09-2023,152,599,1196,Windy,158,3,2,0
16,Cheese,Dairy,18-07-2023,281,795,4449,Windy,278,1,3,0
17,Potato,Vegetables,17-05-2023,313,683,4556,Snowy,375,2,1,0
9,Cherry,Fruits,13-04-2024,184,783,4033,Rainy,191,3,2,0
10,Orange,Fruits,15-10-2023,240,753,2544,Sunny,192,3,2,1
8,Apple,Fruits,26-08-2023,216,914,3226,Rainy,276,2,2,0
4,Juice,Beverages,28-09-2023,359,688,2597,Cloudy,377,2,2,1
12,Pepper,Vegetables,16-08-2023,222,751,2221,Snowy,253,3,1,1
6,Milk,Dairy,11-12-2023,174,755,2359,Rainy,172,1,1,1
1,Cream,Dairy,06-05-2023,453,961,4248,Sunny,438,3,3,1
15,Yogurt,Dairy,16-05-2023,405,720,3336,Cloudy,405,2,2,1
16,Cheese,Dairy,22-12-2023,446,508,2798,Sunny,431,2,2,1
3,Beer,Beverages,21-11-2023,325,419,3795,Snowy,289,1,3,0
8,Apple,Fruits,19-03-2024,370,680,2131,Snowy,349,3,3,0
7,Cucumber,Vegetables,06-03-2024,226,687,4037,Sunny,206,2,1,0
1,Cream,Dairy,02-10-2023,140,740,1661,Rainy,143,3,3,0
20,Tomato,Vegetables,15-09-2023,244,468,4759,Windy,211,1,1,0
1,Cream,Dairy,18-01-2024,381,615,3982,Windy,275,2,3,1
6,Milk,Dairy,26-09-2023,155,477,1487,Snowy,143,3,2,0
20,Tomato,Vegetables,10-01-2024,462,812,4525,Cloudy,417,3,2,1
18,Banana,Fruits,19-12-2023,306,323,2331,Rainy,263,1,3,1
3,Beer,Beverages,07-12-2023,167,536,1155,Cloudy,190,2,2,1
8,Apple,Fruits,17-03-2024,471,750,2167,Windy,455,2,1,1
9,Cherry,Fruits,14-12-2023,232,392,3892,Sunny,174,1,1,1
6,Milk,Dairy,02-01-2024,140,237,3027,Snowy,108,2,1,0
19,Butter,Dairy,10-01-2024,119,637,1460,Snowy,131,3,2,0
19,Butter,Dairy,19-02-2024,150,250,4748,Cloudy,148,3,1,0
14,Water,Beverages,25-11-2023,379,749,3926,Cloudy,400,3,2,1
6,Milk,Dairy,07-08-2023,247,237,4678,Windy,288,3,2,1
7,Cucumber,Vegetables,09-04-2024,495,635,3352,Snowy,512,3,1,1
4,Juice,Beverages,15-10-2023,111,711,2460,Sunny,111,1,3,1
13,Soda,Beverages,15-02-2024,272,676,4625,Windy,255,2,3,1
7,Cucumber,Vegetables,01-05-2023,152,919,2436,Cloudy,148,1,1,1
5,Grapes,Fruits,18-07-2023,296,444,3712,Sunny,272,2,2,0
17,Potato,Vegetables,18-08-2023,136,574,4962,Sunny,135,3,2,1
12,Pepper,Vegetables,05-05-2023,342,344,1136,Snowy,326,2,3,1
9,Cherry,Fruits,21-12-2023,440,854,4826,Cloudy,434,2,2,1
7,Cucumber,Vegetables,16-11-2023,216,395,2380,Snowy,229,2,3,1
1,Cream,Dairy,04-10-2023,284,463,4173,Cloudy,272,3,1,0
13,Soda,Beverages,25-09-2023,194,879,1670,Sunny,168,2,2,0
19,Butter,Dairy,22-12-2023,171,354,4234,Cloudy,178,1,3,0
10,Orange,Fruits,18-03-2024,201,934,1405,Sunny,215,3,3,0
4,Juice,Beverages,20-07-2023,478,992,4300,Rainy,429,2,3,1
11,Coffee,Beverages,29-04-2024,315,214,4977,Snowy,299,1,1,0
2,Carrot,Vegetables,03-05-2023,348,792,3252,Sunny,368,2,2,0
6,Milk,Dairy,08-06-2023,472,917,1552,Windy,504,1,2,0
8,Apple,Fruits,02-01-2024,113,802,4659,Sunny,101,3,2,1
15,Yogurt,Dairy,11-06-2023,240,476,3909,Rainy,237,2,2,1
15,Yogurt,Dairy,07-09-2023,194,623,1280,Sunny,206,2,3,1
12,Pepper,Vegetables,24-07-2023,454,526,1956,Windy,447,2,3,0
4,Juice,Beverages,06-09-2023,112,475,4398,Sunny,125,2,2,1
9,Cherry,Fruits,20-09-2023,215,341,2060,Snowy,224,1,3,0
19,Butter,Dairy,08-09-2023,202,491,3950,Sunny,183,2,3,0
7,Cucumber,Vegetables,10-09-2023,156,679,2870,Cloudy,160,1,3,0
3,Beer,Beverages,08-04-2024,114,492,2875,Sunny,116,1,2,1
1,Cream,Dairy,03-01-2024,382,747,1881,Rainy,431,1,3,1
20,Tomato,Vegetables,02-01-2024,424,956,1250,Snowy,389,3,1,0
20,Tomato,Vegetables,06-04-2024,105,822,2005,Snowy,106,1,1,1
12,Pepper,Vegetables,07-10-2023,428,749,2998,Rainy,470,3,3,0
13,Soda,Beverages,30-09-2023,155,969,3237,Snowy,156,3,2,1
17,Potato,Vegetables,22-12-2023,286,431,3912,Cloudy,265,1,2,0
13,Soda,Beverages,13-04-2024,449,415,1054,Snowy,443,1,3,1
6,Milk,Dairy,20-10-2023,370,285,4141,Rainy,419,1,2,1
2,Carrot,Vegetables,09-04-2024,371,717,4752,Snowy,412,2,3,1
10,Orange,Fruits,04-03-2024,145,362,1709,Rainy,156,2,1,0
9,Cherry,Fruits,18-05-2023,110,416,4451,Rainy,118,2,3,0
17,Potato,Vegetables,17-09-2023,362,487,1619,Sunny,406,1,2,1
2,Carrot,Vegetables,28-04-2024,301,566,2720,Sunny,299,1,2,1
2,Carrot,Vegetables,29-12-2023,397,689,2224,Rainy,429,2,3,0
14,Water,Beverages,22-10-2023,376,994,2259,Cloudy,420,1,1,1
18,Banana,Fruits,14-08-2023,455,242,4844,Snowy,486,2,2,1
4,Juice,Beverages,27-07-2023,222,998,1484,Sunny,248,3,3,1
16,Cheese,Dairy,10-08-2023,421,334,2889,Windy,421,2,3,0
4,Juice,Beverages,28-10-2023,309,456,2425,Cloudy,344,2,2,1
5,Grapes,Fruits,03-03-2024,151,883,4984,Rainy,155,1,3,0
7,Cucumber,Vegetables,18-09-2023,206,426,2462,Windy,189,2,2,1
10,Orange,Fruits,26-11-2023,144,665,4509,Cloudy,150,3,2,0
1,Cream,Dairy,24-02-2024,364,226,2030,Cloudy,393,2,1,0
11,Coffee,Beverages,17-06-2023,354,485,2178,Snowy,363,2,1,0
2,Carrot,Vegetables,13-08-2023,166,999,3888,Sunny,146,3,1,0
2,Carrot,Vegetables,23-03-2024,411,360,3120,Snowy,418,1,3,1
15,Yogurt,Dairy,15-12-2023,405,793,1153,Cloudy,393,2,2,0
14,Water,Beverages,27-03-2024,170,481,4068,Snowy,147,3,2,0
7,Cucumber,Vegetables,28-01-2024,119,882,1980,Snowy,140,2,3,0
16,Cheese,Dairy,03-08-2023,496,254,2710,Cloudy,557,3,2,1
7,Cucumber,Vegetables,14-08-2023,116,884,3534,Rainy,110,2,2,1
1,Cream,Dairy,06-04-2024,385,728,2820,Cloudy,456,2,2,1
8,Apple,Fruits,17-03-2024,142,710,2944,Rainy,124,1,1,1
2,Carrot,Vegetables,04-09-2023,458,579,2469,Sunny,430,3,1,0
8,Apple,Fruits,08-08-2023,106,257,2782,Snowy,97,2,3,0
11,Coffee,Beverages,21-08-2023,444,753,3927,Sunny,470,2,1,0
6,Milk,Dairy,27-09-2023,106,882,4608,Cloudy,101,2,2,1
6,Milk,Dairy,08-09-2023,370,579,2245,Cloudy,352,2,3,1
12,Pepper,Vegetables,07-02-2024,289,367,3864,Rainy,277,3,3,1
1,Cream,Dairy,15-01-2024,298,686,1704,Windy,305,2,3,0
16,Cheese,Dairy,25-04-2024,353,772,3439,Cloudy,311,2,2,0
14,Water,Beverages,24-03-2024,144,855,3491,Sunny,119,1,3,1
14,Water,Beverages,02-08-2023,122,250,2220,Sunny,103,1,1,1
13,Soda,Beverages,24-10-2023,419,526,2462,Rainy,411,3,2,0
1,Cream,Dairy,12-12-2023,141,494,4316,Windy,143,2,3,1
4,Juice,Beverages,17-02-2024,166,307,2962,Snowy,159,1,2,1
8,Apple,Fruits,13-05-2023,114,231,3173,Cloudy,112,2,1,0
15,Yogurt,Dairy,02-05-2023,479,469,3841,Snowy,484,3,2,0
1,Cream,Dairy,19-09-2023,199,675,3300,Sunny,184,2,2,0
17,Potato,Vegetables,18-08-2023,327,453,1798,Rainy,298,2,3,1
6,Milk,Dairy,05-12-2023,153,228,4890,Cloudy,145,3,2,1
19,Butter,Dairy,29-12-2023,389,532,3222,Windy,319,2,3,0
4,Juice,Beverages,14-03-2024,198,485,3306,Cloudy,215,2,2,0
18,Banana,Fruits,08-07-2023,272,535,3233,Sunny,276,1,2,0
7,Cucumber,Vegetables,05-05-2023,407,771,3908,Sunny,445,1,3,1
14,Water,Beverages,02-07-2023,451,901,3932,Cloudy,421,1,1,0
20,Tomato,Vegetables,17-10-2023,276,760,3607,Cloudy,255,1,3,0
14,Water,Beverages,27-03-2024,421,541,3012,Windy,379,3,2,0
10,Orange,Fruits,16-10-2023,377,546,2387,Windy,418,3,2,0
8,Apple,Fruits,30-10-2023,470,861,3019,Rainy,464,2,1,1
10,Orange,Fruits,31-05-2023,228,930,3813,Sunny,202,3,3,1
19,Butter,Dairy,27-10-2023,226,479,3759,Windy,201,3,3,0
7,Cucumber,Vegetables,02-02-2024,124,616,1522,Snowy,125,2,3,0
8,Apple,Fruits,26-07-2023,225,671,2491,Cloudy,238,1,2,1
13,Soda,Beverages,15-12-2023,210,521,4713,Cloudy,211,2,3,0
9,Cherry,Fruits,01-04-2024,352,261,4815,Sunny,326,2,2,1
19,Butter,Dairy,26-01-2024,403,271,4395,Cloudy,342,3,2,0
5,Grapes,Fruits,14-03-2024,196,712,1964,Snowy,180,1,2,0
8,Apple,Fruits,28-08-2023,448,432,3362,Cloudy,434,2,2,1
4,Juice,Beverages,29-08-2023,201,755,2327,Cloudy,187,1,3,1
8,Apple,Fruits,23-04-2024,308,513,1087,Sunny,264,1,3,1
16,Cheese,Dairy,01-06-2023,404,361,1085,Snowy,444,1,1,1
9,Cherry,Fruits,14-04-2024,445,607,4987,Windy,473,2,3,1
18,Banana,Fruits,11-10-2023,445,587,3002,Rainy,413,1,2,1
9,Cherry,Fruits,09-04-2024,303,477,4142,Sunny,290,1,3,0
8,Apple,Fruits,27-10-2023,347,516,3410,Windy,308,2,2,1
19,Butter,Dairy,04-01-2024,389,851,1148,Sunny,389,2,3,1
10,Orange,Fruits,23-04-2024,475,393,2358,Cloudy,531,2,2,0
6,Milk,Dairy,08-07-2023,372,705,1353,Windy,304,3,3,1
10,Orange,Fruits,21-02-2024,259,769,1910,Cloudy,299,3,3,0
11,Coffee,Beverages,06-10-2023,435,907,3036,Sunny,463,2,2,1
13,Soda,Beverages,03-12-2023,275,519,2251,Rainy,238,2,2,0
18,Banana,Fruits,03-07-2023,242,615,4386,Cloudy,255,1,1,1
9,Cherry,Fruits,07-09-2023,187,476,1976,Windy,168,2,2,0
1,Cream,Dairy,29-09-2023,469,809,1949,Rainy,534,1,1,1
6,Milk,Dairy,06-06-2023,438,298,1807,Windy,427,3,1,0
2,Carrot,Vegetables,30-06-2023,373,309,3314,Windy,364,3,1,1
10,Orange,Fruits,31-01-2024,339,507,2473,Windy,252,1,3,0
2,Carrot,Vegetables,05-09-2023,272,959,2460,Windy,281,3,1,0
1,Cream,Dairy,14-05-2023,300,601,1156,Sunny,306,1,2,0
10,Orange,Fruits,13-06-2023,208,889,4116,Sunny,210,2,1,1
18,Banana,Fruits,09-03-2024,259,619,2745,Cloudy,286,3,3,0
20,Tomato,Vegetables,14-01-2024,438,830,1098,Cloudy,436,1,1,0
6,Milk,Dairy,22-04-2024,110,415,4001,Rainy,117,1,2,1
11,Coffee,Beverages,29-09-2023,462,964,2363,Windy,482,2,3,1
5,Grapes,Fruits,31-01-2024,239,919,1416,Snowy,231,1,3,0
2,Carrot,Vegetables,07-05-2023,243,750,1069,Rainy,240,2,2,0
20,Tomato,Vegetables,31-12-2023,238,570,3198,Windy,215,2,2,1
19,Butter,Dairy,02-10-2023,332,753,1917,Rainy,319,2,2,0
19,Butter,Dairy,12-06-2023,333,962,1289,Snowy,307,2,3,1
13,Soda,Beverages,20-09-2023,438,901,1674,Sunny,392,3,1,1
17,Potato,Vegetables,30-11-2023,454,578,3220,Sunny,444,3,3,0
11,Coffee,Beverages,20-08-2023,209,993,4596,Snowy,202,2,2,1
4,Juice,Beverages,21-10-2023,218,484,2740,Snowy,237,3,1,1
18,Banana,Fruits,26-07-2023,433,277,3363,Rainy,461,2,1,1
19,Butter,Dairy,31-10-2023,472,325,1127,Windy,404,2,3,1
7,Cucumber,Vegetables,08-03-2024,430,517,3589,Windy,456,2,3,0
5,Grapes,Fruits,11-06-2023,290,691,3367,Cloudy,296,1,3,1
10,Orange,Fruits,07-09-2023,369,434,4762,Rainy,326,2,1,0
4,Juice,Beverages,24-06-2023,162,557,4087,Sunny,166,1,3,1
3,Beer,Beverages,15-05-2023,246,455,4632,Snowy,191,3,1,0
16,Cheese,Dairy,12-03-2024,464,310,2242,Sunny,484,3,2,1
1,Cream,Dairy,28-10-2023,210,462,2670,Sunny,202,2,3,1
3,Beer,Beverages,27-08-2023,183,539,1524,Windy,151,3,1,0
8,Apple,Fruits,23-06-2023,149,419,4848,Cloudy,151,2,3,0
13,Soda,Beverages,06-08-2023,482,740,3454,Snowy,554,3,3,1
17,Potato,Vegetables,17-09-2023,168,526,2424,Snowy,181,3,2,0
7,Cucumber,Vegetables,10-12-2023,395,510,1542,Cloudy,466,2,2,1
8,Apple,Fruits,29-08-2023,473,871,2736,Windy,538,1,1,0
2,Carrot,Vegetables,07-03-2024,499,799,3743,Sunny,550,1,3,1
4,Juice,Beverages,16-10-2023,271,823,2423,Sunny,221,1,1,0
7,Cucumber,Vegetables,28-01-2024,432,904,4541,Rainy,364,3,3,0
11,Coffee,Beverages,08-07-2023,304,799,2549,Rainy,329,2,2,0
5,Grapes,Fruits,23-10-2023,275,595,4128,Rainy,223,3,3,0
7,Cucumber,Vegetables,21-06-2023,376,507,3239,Windy,371,1,3,0
7,Cucumber,Vegetables,09-07-2023,273,528,4708,Snowy,281,3,3,0
12,Pepper,Vegetables,05-08-2023,406,806,2097,Rainy,427,3,2,1
20,Tomato,Vegetables,22-04-2024,413,628,2322,Cloudy,424,2,2,1
8,Apple,Fruits,15-08-2023,403,207,1555,Sunny,418,3,2,0
2,Carrot,Vegetables,31-08-2023,418,481,4357,Sunny,407,2,3,1
17,Potato,Vegetables,01-05-2023,253,393,4682,Windy,284,2,3,0
18,Banana,Fruits,25-05-2023,438,454,2295,Rainy,429,2,2,0
12,Pepper,Vegetables,22-01-2024,257,244,4991,Snowy,228,3,3,0
9,Cherry,Fruits,21-11-2023,196,545,1581,Rainy,219,3,2,0
9,Cherry,Fruits,20-12-2023,365,843,2290,Cloudy,339,3,2,0
7,Cucumber,Vegetables,04-11-2023,213,601,4806,Windy,187,2,3,1
20,Tomato,Vegetables,15-06-2023,296,926,3792,Cloudy,298,2,2,1
10,Orange,Fruits,07-08-2023,262,412,3018,Snowy,231,1,3,0
9,Cherry,Fruits,28-01-2024,326,319,2689,Snowy,280,1,1,0
4,Juice,Beverages,18-12-2023,228,417,2366,Sunny,249,1,1,0
9,Cherry,Fruits,14-05-2023,134,886,2184,Sunny,147,2,1,0
20,Tomato,Vegetables,03-04-2024,219,565,4265,Rainy,246,2,1,0
14,Water,Beverages,05-02-2024,374,409,3594,Snowy,364,1,1,1
13,Soda,Beverages,24-04-2024,380,740,3526,Windy,385,1,1,1
1,Cream,Dairy,04-06-2023,163,629,1124,Sunny,186,1,1,1
8,Apple,Fruits,15-07-2023,399,291,2127,Windy,408,1,3,0
13,Soda,Beverages,15-09-2023,206,334,3490,Snowy,240,1,3,0
14,Water,Beverages,12-04-2024,343,570,2277,Sunny,423,3,2,1
16,Cheese,Dairy,12-10-2023,122,794,1205,Cloudy,107,1,1,1
7,Cucumber,Vegetables,31-03-2024,185,795,1553,Snowy,161,1,1,0
20,Tomato,Vegetables,01-08-2023,336,313,2436,Rainy,324,3,2,0
11,Coffee,Beverages,28-01-2024,367,535,3880,Rainy,285,3,2,0
9,Cherry,Fruits,23-04-2024,169,816,1791,Snowy,150,3,1,1
7,Cucumber,Vegetables,21-03-2024,453,885,4720,Cloudy,450,1,3,1
18,Banana,Fruits,21-11-2023,373,831,3989,Windy,360,2,1,0
6,Milk,Dairy,25-12-2023,314,542,4764,Snowy,308,1,3,0
20,Tomato,Vegetables,12-10-2023,189,748,3657,Rainy,188,1,1,0
11,Coffee,Beverages,31-01-2024,456,293,2228,Windy,386,1,3,1
4,Juice,Beverages,29-04-2024,173,730,4527,Rainy,189,2,2,0
4,Juice,Beverages,05-10-2023,433,338,3394,Sunny,448,1,3,0
5,Grapes,Fruits,16-11-2023,217,452,2731,Cloudy,230,3,3,1
5,Grapes,Fruits,24-03-2024,117,980,3894,Windy,107,1,2,1
1,Cream,Dairy,20-01-2024,317,990,2051,Windy,350,3,1,0
14,Water,Beverages,05-07-2023,383,354,3921,Snowy,391,1,2,1
19,Butter,Dairy,13-03-2024,414,908,1747,Snowy,327,1,2,0
3,Beer,Beverages,04-07-2023,158,289,2184,Sunny,147,1,2,1
11,Coffee,Beverages,01-07-2023,146,372,3447,Cloudy,129,2,3,0
13,Soda,Beverages,06-10-2023,158,600,3178,Snowy,170,3,2,0
15,Yogurt,Dairy,15-03-2024,199,908,2272,Cloudy,179,3,1,0
15,Yogurt,Dairy,17-09-2023,204,446,1025,Snowy,200,1,3,1
13,Soda,Beverages,25-12-2023,323,373,3028,Snowy,317,2,1,1
17,Potato,Vegetables,12-01-2024,241,442,3422,Windy,211,1,1,1
1,Cream,Dairy,20-08-2023,432,328,1410,Cloudy,408,1,1,0
19,Butter,Dairy,04-10-2023,281,851,3689,Rainy,252,3,1,1
17,Potato,Vegetables,13-12-2023,421,395,3662,Windy,396,3,2,1
8,Apple,Fruits,10-11-2023,307,290,4976,Snowy,312,1,2,0
13,Soda,Beverages,28-04-2024,469,207,3498,Windy,500,2,3,1
19,Butter,Dairy,25-10-2023,499,246,1192,Rainy,546,2,3,0
8,Apple,Fruits,03-05-2023,332,805,4150,Snowy,346,1,1,1
13,Soda,Beverages,20-11-2023,232,725,1169,Sunny,225,1,2,1
4,Juice,Beverages,03-09-2023,336,913,2396,Cloudy,339,3,1,1
9,Cherry,Fruits,25-02-2024,277,535,3306,Snowy,287,2,1,1
1,Cream,Dairy,17-04-2024,411,410,3474,Windy,467,1,1,0
10,Orange,Fruits,03-11-2023,439,865,3336,Windy,444,1,3,0
14,Water,Beverages,09-12-2023,344,449,2313,Cloudy,349,1,3,1
6,Milk,Dairy,12-04-2024,155,763,2125,Snowy,162,3,3,1
15,Yogurt,Dairy,19-02-2024,126,483,4009,Windy,122,2,2,0
3,Beer,Beverages,01-04-2024,113,383,2252,Windy,123,2,2,0
4,Juice,Beverages,21-11-2023,242,746,1716,Rainy,260,2,1,0
6,Milk,Dairy,16-03-2024,459,425,3669,Snowy,418,1,1,1
6,Milk,Dairy,09-04-2024,273,723,1303,Snowy,333,1,2,0
10,Orange,Fruits,02-08-2023,367,606,1866,Windy,373,2,3,1
6,Milk,Dairy,03-06-2023,446,389,1109,Snowy,370,3,1,0
1,Cream,Dairy,12-07-2023,264,620,1647,Rainy,251,1,1,1
9,Cherry,Fruits,25-08-2023,212,409,1215,Cloudy,195,2,3,1
4,Juice,Beverages,07-08-2023,382,810,1473,Rainy,348,1,1,0
6,Milk,Dairy,14-11-2023,321,363,1418,Rainy,288,2,2,0
7,Cucumber,Vegetables,10-02-2024,108,292,4347,Sunny,103,3,3,1
11,Coffee,Beverages,13-01-2024,381,942,4828,Sunny,374,1,2,0
16,Cheese,Dairy,01-06-2023,309,585,3785,Cloudy,276,2,2,1
3,Beer,Beverages,19-06-2023,174,947,4483,Cloudy,175,2,1,1
3,Beer,Beverages,28-03-2024,104,955,4483,Windy,106,3,3,1
11,Coffee,Beverages,29-05-2023,254,467,2422,Cloudy,303,2,2,0
4,Juice,Beverages,30-10-2023,249,992,3699,Snowy,278,3,3,0
19,Butter,Dairy,06-12-2023,126,672,3725,Sunny,109,2,2,1
3,Beer,Beverages,02-04-2024,298,293,4178,Rainy,353,1,1,0
4,Juice,Beverages,18-11-2023,335,874,4122,Cloudy,350,1,2,1
3,Beer,Beverages,28-03-2024,280,589,2999,Sunny,294,3,1,1
12,Pepper,Vegetables,26-10-2023,270,335,4723,Sunny,283,3,3,1
13,Soda,Beverages,30-06-2023,222,619,3666,Cloudy,271,3,3,0
9,Cherry,Fruits,20-12-2023,237,887,3775,Snowy,234,3,2,0
17,Potato,Vegetables,05-08-2023,412,330,1480,Cloudy,445,3,3,0
8,Apple,Fruits,26-08-2023,332,398,1229,Rainy,327,1,2,1
7,Cucumber,Vegetables,13-01-2024,238,408,4569,Rainy,220,1,3,1
13,Soda,Beverages,22-05-2023,405,728,4490,Rainy,415,3,3,0
1,Cream,Dairy,03-10-2023,481,623,2034,Windy,447,1,2,0
12,Pepper,Vegetables,14-10-2023,438,851,4456,Sunny,481,2,1,0
9,Cherry,Fruits,18-04-2024,472,397,3558,Rainy,497,2,3,1
11,Coffee,Beverages,14-12-2023,494,339,2286,Rainy,490,3,3,0
19,Butter,Dairy,28-02-2024,475,250,1389,Windy,506,3,2,1
17,Potato,Vegetables,13-03-2024,144,463,1100,Windy,156,2,2,1
13,Soda,Beverages,15-05-2023,314,224,4171,Snowy,286,3,3,0
4,Juice,Beverages,29-02-2024,274,565,4201,Sunny,210,2,3,0
15,Yogurt,Dairy,04-08-2023,241,535,3483,Rainy,268,2,3,1
17,Potato,Vegetables,19-09-2023,212,381,3768,Cloudy,208,3,2,0
19,Butter,Dairy,25-02-2024,258,205,2460,Rainy,230,3,2,0
4,Juice,Beverages,03-06-2023,498,809,1423,Cloudy,553,3,2,0
13,Soda,Beverages,28-01-2024,267,433,2274,Cloudy,232,2,3,1
4,Juice,Beverages,02-07-2023,374,620,2360,Sunny,351,1,1,1
18,Banana,Fruits,19-07-2023,399,643,2405,Snowy,434,2,1,0
18,Banana,Fruits,28-04-2024,124,798,2860,Cloudy,110,1,1,1
7,Cucumber,Vegetables,31-01-2024,404,950,2462,Windy,347,2,3,0
11,Coffee,Beverages,24-06-2023,102,298,2491,Rainy,103,3,2,0
7,Cucumber,Vegetables,29-07-2023,291,453,4232,Windy,285,1,3,1
12,Pepper,Vegetables,24-12-2023,217,473,3161,Snowy,206,3,3,0
10,Orange,Fruits,14-09-2023,115,786,2936,Cloudy,145,3,3,1
8,Apple,Fruits,09-02-2024,430,264,3175,Rainy,437,3,3,1
17,Potato,Vegetables,15-08-2023,364,649,3262,Snowy,368,2,3,0
17,Potato,Vegetables,05-04-2024,487,522,2299,Windy,498,1,2,0
15,Yogurt,Dairy,22-09-2023,379,935,4074,Cloudy,349,3,3,1
7,Cucumber,Vegetables,27-04-2024,490,853,1948,Sunny,490,3,3,0
8,Apple,Fruits,02-08-2023,429,781,4542,Sunny,483,3,3,0
10,Orange,Fruits,10-01-2024,267,732,4570,Rainy,272,2,1,1
2,Carrot,Vegetables,19-04-2024,488,869,4579,Windy,475,2,2,1
3,Beer,Beverages,04-10-2023,423,212,2961,Rainy,425,1,2,1
4,Juice,Beverages,15-02-2024,324,848,1351,Sunny,320,1,2,1
5,Grapes,Fruits,12-04-2024,311,720,1104,Windy,292,1,2,1
20,Tomato,Vegetables,04-07-2023,186,747,1901,Rainy,195,1,3,1
3,Beer,Beverages,16-05-2023,184,391,3063,Snowy,162,2,1,1
14,Water,Beverages,09-09-2023,458,789,4193,Snowy,420,2,3,0
19,Butter,Dairy,14-01-2024,435,995,2617,Windy,449,1,1,1
1,Cream,Dairy,03-04-2024,139,779,3824,Cloudy,127,1,1,0
7,Cucumber,Vegetables,13-05-2023,441,878,1488,Snowy,479,1,2,1
19,Butter,Dairy,17-05-2023,152,239,1419,Windy,169,1,2,1
1,Cream,Dairy,21-03-2024,326,856,3103,Sunny,280,3,1,0
4,Juice,Beverages,20-09-2023,476,902,1983,Windy,533,3,1,1
12,Pepper,Vegetables,26-04-2024,483,331,3181,Snowy,529,1,3,0
19,Butter,Dairy,27-07-2023,376,281,3501,Sunny,389,1,1,1
11,Coffee,Beverages,18-06-2023,101,969,2014,Snowy,85,1,1,1
17,Potato,Vegetables,09-07-2023,186,997,3762,Rainy,215,1,3,0
19,Butter,Dairy,03-11-2023,303,984,3970,Sunny,303,2,3,1
15,Yogurt,Dairy,10-03-2024,252,217,1383,Rainy,267,1,2,1
4,Juice,Beverages,08-05-2023,422,325,3947,Windy,418,2,1,1
18,Banana,Fruits,20-06-2023,375,245,2819,Snowy,455,1,2,0
11,Coffee,Beverages,18-03-2024,131,212,3817,Windy,120,3,3,0
9,Cherry,Fruits,20-07-2023,133,876,2405,Snowy,155,1,1,1
16,Cheese,Dairy,01-05-2023,127,429,3116,Rainy,142,2,2,1
19,Butter,Dairy,20-11-2023,179,628,3526,Cloudy,188,1,2,1
1,Cream,Dairy,17-06-2023,421,614,3872,Snowy,402,1,1,1
15,Yogurt,Dairy,19-05-2023,139,517,2549,Sunny,134,1,2,1
5,Grapes,Fruits,03-11-2023,337,925,2398,Windy,355,2,2,1
2,Carrot,Vegetables,21-05-2023,238,834,4125,Rainy,263,3,1,1
16,Cheese,Dairy,27-01-2024,257,636,3511,Cloudy,247,1,2,0
12,Pepper,Vegetables,24-01-2024,414,401,3665,Windy,375,1,3,1
10,Orange,Fruits,13-09-2023,399,814,3520,Cloudy,383,3,1,0
19,Butter,Dairy,04-09-2023,416,475,1873,Rainy,396,1,2,0
8,Apple,Fruits,01-06-2023,340,419,2363,Windy,378,2,2,1
18,Banana,Fruits,14-12-2023,314,357,2011,Snowy,369,3,3,1
19,Butter,Dairy,10-02-2024,346,535,2883,Snowy,398,2,1,0
14,Water,Beverages,30-04-2023,282,666,4304,Snowy,306,1,3,1
3,Beer,Beverages,07-10-2023,245,807,2492,Snowy,256,1,2,0
17,Potato,Vegetables,19-07-2023,271,608,4706,Snowy,248,1,3,1
20,Tomato,Vegetables,30-07-2023,159,836,2187,Sunny,173,2,1,0
12,Pepper,Vegetables,05-03-2024,174,621,3110,Snowy,161,2,2,1
8,Apple,Fruits,29-09-2023,391,427,4960,Cloudy,320,3,2,1
3,Beer,Beverages,13-07-2023,168,639,4656,Snowy,152,3,1,1
9,Cherry,Fruits,29-09-2023,260,452,4658,Sunny,296,2,1,0
7,Cucumber,Vegetables,27-05-2023,462,741,1645,Sunny,455,3,3,1
11,Coffee,Beverages,04-11-2023,275,582,2573,Cloudy,269,2,2,0
14,Water,Beverages,06-05-2023,385,333,2485,Sunny,355,3,2,0
5,Grapes,Fruits,15-07-2023,407,425,2360,Cloudy,388,3,3,1
18,Banana,Fruits,22-12-2023,146,563,1414,Windy,145,3,3,1
13,Soda,Beverages,03-07-2023,350,954,3115,Cloudy,336,3,1,0
